name,product_url,image_url,size,ean,sku,rrp
Head & Shoulders Classic Clean Anti Dandruff Shampoo 250ml for Daily Use. Cleen Feeling,https://www.deebee.co.uk/product/id/448400/barcode/5410076229994/head_shoulders_classic_clean_anti_dandruff_shampoo_250ml_for_daily_use_cleen_feeling,https://www.dbstatic.co.uk/assets/products/small/541007/5410076229994.jpg,6 x 250ML,5410076229994,448400,£3.49
TRESemmé PRO Style Tech Replenish & Cleanse Conditioner 300ml,https://www.deebee.co.uk/product/id/844355/barcode/5056267002924/tresemmé-pro-style-tech-replenish-cleanse-conditioner-300ml,https://www.dbstatic.co.uk/assets/products/small/505626/5056267002924.jpg,6 x 300ML,5056267002924,844355,£2.50
Alberto Balsam Sunkissed Raspberry Shampoo 300ml,https://www.deebee.co.uk/product/id/905664/barcode/8720665000000/alberto-balsam-sunkissed-raspberry-shampoo-300ml,https://www.dbstatic.co.uk/assets/products/small/872066/8720665000000.jpg,6 x 300ML,8720665000000,905664,£1.20
Enliven Hair Gel Red PM1.29,https://www.deebee.co.uk/product/id/861546/barcode/5056267003761/enliven-hair-gel-red-pm129,https://www.dbstatic.co.uk/assets/default/default_sm.jpg,6 x 250ML,5056267003761,861546,£1.29
Bristows Tropical Fresh Dry Shampoo 200ml,https://www.deebee.co.uk/product/id/889629/barcode/5054805042067/bristows-tropical-fresh-dry-shampoo-200ml,https://www.dbstatic.co.uk/assets/products/small/505480/5054805042067.jpg,12 x 200ML,5054805042067,889629,£2.29
Brylcreem Protein Enriche Hair Cream 150ml,https://www.deebee.co.uk/product/id/438919/barcode/5000231039508/brylcreem-protein-enriche-hair-cream-150ml,https://www.dbstatic.co.uk/assets/products/small/500023/5000231039508.jpg,6 x 150ML,5000231039508,438919,£3.69
Alberto Balsam Wet Look Hair Gel 200ml,https://www.deebee.co.uk/product/id/883530/barcode/5012254060223/alberto-balsam-wet-look-hair-gel-200ml,https://www.dbstatic.co.uk/assets/products/small/501225/5012254060223_T0.jpg,6 x 200ML,5012254060223,883530,£1.49
VO5 Hair Putty Rework 150 ml,https://www.deebee.co.uk/product/id/758406/barcode/50398645/vo5-hair-putty-rework-150-ml,https://www.dbstatic.co.uk/assets/products/small/503986/50398645.jpg,6 x 150ML,50398645,758406,£4.49
Alberto Balsam Coconut & Lychee Shampoo 300ml,https://www.deebee.co.uk/product/id/905641/barcode/8720665000062/alberto-balsam-coconut-lychee-shampoo-300ml,https://www.dbstatic.co.uk/assets/products/small/872066/8720665000062.jpg,6 x 300ML,8720665000062,905641,£1.20
Alberto Balsam Sunkissed Raspberry Conditioner 300ml,https://www.deebee.co.uk/product/id/905658/barcode/8720665000017/alberto-balsam-sunkissed-raspberry-conditioner-300ml,https://www.dbstatic.co.uk/assets/products/small/872066/8720665000017.jpg,6 x 300ML,8720665000017,905658,£1.20
Wella Silvikrin Natural Hold Hairspray 250ml,https://www.deebee.co.uk/product/id/609602/barcode/4056800781294/wella-silvikrin-natural-hold-hairspray-250ml,https://www.dbstatic.co.uk/assets/products/small/405680/4056800781294.jpg,6 x 250ML,4056800781294,609602,£4.29
got2b Glued Blasting Freeze Hairspray 300ml,https://www.deebee.co.uk/product/id/864078/barcode/5012583105091/got2b-glued-blasting-freeze-hairspray-300ml,https://www.dbstatic.co.uk/assets/products/small/501258/5012583105091.jpg,6 x 300ML,5012583105091,864078,£5.49
TRESemme Shampoo Revitalise Colour 300 ml,https://www.deebee.co.uk/product/id/844384/barcode/8720182513755/tresemme-shampoo-revitalise-colour-300-ml,https://www.dbstatic.co.uk/assets/products/small/872018/8720182513755.jpg,6 x 300ML,8720182513755,844384,£2.50
Tresemme Moisture Rich Cond PM2.75,https://www.deebee.co.uk/product/id/905960/barcode/5056267008339/tresemme-moisture-rich-cond-pm275,https://www.dbstatic.co.uk/assets/default/default_sm.jpg,6 x 300ML,5056267008339,905960,£2.75
Tresemme Clean & Replenish Cond PM2.75,https://www.deebee.co.uk/product/id/905947/barcode/5056267008377/tresemme-clean-replenish-cond-pm275,https://www.dbstatic.co.uk/assets/default/default_sm.jpg,6 x 300ML,5056267008377,905947,£2.75
Tresemme Clean & Replenish Shampoo PM2.75,https://www.deebee.co.uk/product/id/905953/barcode/5056267008353/tresemme-clean-replenish-shampoo-pm275,https://www.dbstatic.co.uk/assets/default/default_sm.jpg,6 x 300ML,5056267008353,905953,£2.75
Tresemme Moisture Rich Shampoo PM2.75,https://www.deebee.co.uk/product/id/905976/barcode/5056267008315/tresemme-moisture-rich-shampoo-pm275,https://www.dbstatic.co.uk/assets/default/default_sm.jpg,6 x 300ML,5056267008315,905976,£2.75
Dove Beauty Bar Original 4x 90 g,https://www.deebee.co.uk/product/id/635329/barcode/800070000005/dove-beauty-bar-original-4x-90-g,https://www.dbstatic.co.uk/assets/products/small/800070/800070000005.jpg,12 x 90GM,800070000005,635329,£4.39
Carex Dermacare The Original Antibacterial Hand Wash 250ml,https://www.deebee.co.uk/product/id/833536/barcode/5000101508769/carex-dermacare-the-original-antibacterial-hand-wash-250ml,https://www.dbstatic.co.uk/assets/products/small/500010/5000101508769.jpg,6 x 250ML,5000101508769,833536,£1.49
Radox Mineral Therapy Bath Soak Muscle Soak 500 ml,https://www.deebee.co.uk/product/id/846820/barcode/8720181336928/radox-mineral-therapy-bath-soak-muscle-soak-500-ml,https://www.dbstatic.co.uk/assets/products/small/872018/8720181336928.jpg,6 x 500ML,8720181336928,846820,£1.75
Carex Aloe Vera Antibacterial Hand Wash 250ml,https://www.deebee.co.uk/product/id/833559/barcode/5000101511615/carex-aloe-vera-antibacterial-hand-wash-250ml,https://www.dbstatic.co.uk/assets/products/small/500010/5000101511615.jpg,6 x 250ML,5000101511615,833559,£1.49
Carex Moisture Antibacterial Hand Wash 250ml,https://www.deebee.co.uk/product/id/833542/barcode/5000101511639/carex-moisture-antibacterial-hand-wash-250ml,https://www.dbstatic.co.uk/assets/products/small/500010/5000101511639.jpg,6 x 250ML,5000101511639,833542,£1.49
Lynx Body Wash Africa 225 ml,https://www.deebee.co.uk/product/id/816368/barcode/8720181079160/lynx-body-wash-africa-225-ml,https://www.dbstatic.co.uk/assets/products/small/872018/8720181079160.jpg,6 x 225ML,8720181079160,816368,£2.39
Radox Mineral Therapy Shower Gel Feel Refreshed 225 ml,https://www.deebee.co.uk/product/id/852620/barcode/8720181336089/radox-mineral-therapy-shower-gel-feel-refreshed-225-ml,https://www.dbstatic.co.uk/assets/products/small/872018/8720181336089.jpg,6 x 225ML,8720181336089,852620,£1.25
Radox Muscle Therapy Bath PM1.75,https://www.deebee.co.uk/product/id/846836/barcode/8720181336942/radox-muscle-therapy-bath-pm175,https://www.dbstatic.co.uk/assets/products/small/872018/8720181336942_T0.jpg,6 x 500ML,8720181336942,846836,£1.75
Carex Original Shower Gel PM1.39,https://www.deebee.co.uk/product/id/863070/barcode/5056267004560/carex-original-shower-gel-pm139,https://www.dbstatic.co.uk/assets/products/small/505626/5056267004560_T0.jpg,6 x 500ML,5056267004560,863070,£1.39
Radox Mineral Therapy Body Wash Feel Awake 225 ml,https://www.deebee.co.uk/product/id/882079/barcode/8720181336041/radox-mineral-therapy-body-wash-feel-awake-225-ml,https://www.dbstatic.co.uk/assets/products/small/872018/8720181336041.jpg,6 x 225ML,8720181336041,882079,£1.25
Carex Cherry On Top Handwash PM1.49,https://www.deebee.co.uk/product/id/833638/barcode/5056267001569/carex-cherry-on-top-handwash-pm149,https://www.dbstatic.co.uk/assets/products/small/505626/5056267001569_T0.jpg,6 x 250ML,5056267001569,833638,£1.49
Palmolive Naturals Milk & Honey with Moisturising Milk Shower Cream 250ml,https://www.deebee.co.uk/product/id/762673/barcode/5056267001132/palmolive-naturals-milk-honey-with-moisturising-milk-shower-cream-250ml,https://www.dbstatic.co.uk/assets/products/small/505626/5056267001132.jpg,6 x 250ML,5056267001132,762673,£1.00
Radox Mineral Therapy Bath Soak Stress Relief 500 ml,https://www.deebee.co.uk/product/id/846842/barcode/8720181336935/radox-mineral-therapy-bath-soak-stress-relief-500-ml,https://www.dbstatic.co.uk/assets/products/small/872018/8720181336935.jpg,6 x 500ML,8720181336935,846842,£1.75
