name,product_url,image_url,size,ean,sku,rrp
Homefire Kiln Dried Logs,https://www.deebee.co.uk/product/id/732669/barcode/5017974003208/homefire-kiln-dried-logs,https://www.dbstatic.co.uk/assets/products/small/501797/5017974003208_T0.jpg,1 x EACH,5017974003208,732669,£9.75
Homefire BBQ Lighting Fluid 1 Litre,https://www.deebee.co.uk/product/id/725760/barcode/5017974004014/homefire-bbq-lighting-fluid-1-litre,https://www.dbstatic.co.uk/assets/products/small/501797/5017974004014.jpg,12 x 1LTR,5017974004014,725760,£4.49
Homefire Barbecue Briquettes 2.5kg,https://www.deebee.co.uk/product/id/746053/barcode/5017974011241/homefire-barbecue-briquettes-25kg,https://www.dbstatic.co.uk/assets/products/small/501797/5017974011241.jpg,1 x 2.5KG,5017974011241,746053,£4.99
Homefire Bbq Instant Light Charcoal,https://www.deebee.co.uk/product/id/900080/barcode/5017974013221/homefire-bbq-instant-light-charcoal,https://www.dbstatic.co.uk/assets/products/small/501797/5017974013221_T0.jpg,1 x 2KG,5017974013221,900080,£4.99
Homefire Brazier 10kg,https://www.deebee.co.uk/product/id/625201/barcode/5017974002034/homefire-brazier-10kg,https://www.dbstatic.co.uk/assets/products/small/501797/5017974002034.jpg,1 x 10KG,5017974002034,625201,£11.00
Homefire BBQ Lighting Fluid 1 Litre,https://www.deebee.co.uk/product/id/725776/barcode/5017974004014/homefire-bbq-lighting-fluid-1-litre,https://www.dbstatic.co.uk/assets/products/small/501797/5017974004014.jpg,1 x 1LTR,5017974004014,725776,£3.99
Homefire Rock Salt Carry Pack 15kg,https://www.deebee.co.uk/product/id/381770/barcode/5017974009033/homefire-rock-salt-carry-pack-15kg,https://www.dbstatic.co.uk/assets/products/small/501797/5017974009033.jpg,1 x 15KG,5017974009033,381770,£12.99
Sanmex Fly & Wasp Killer 300ml,https://www.deebee.co.uk/product/id/722926/barcode/5010508014084/sanmex-fly-wasp-killer-300ml,https://www.dbstatic.co.uk/assets/products/small/501050/5010508014084.jpg,12 x 300ML,5010508014084,722926,£1.79
Fire Up Sustainable Firelighters,https://www.deebee.co.uk/product/id/755479/barcode/8711412030357/fire-up-sustainable-firelighters,https://www.dbstatic.co.uk/assets/products/small/871141/8711412030357.jpg,22 x 28'S,8711412030357,755479,£1.49
Flame Fast Firelighter,https://www.deebee.co.uk/product/id/869490/barcode/5010507113528/flame-fast-firelighter,https://www.dbstatic.co.uk/assets/products/small/501050/5010507113528.jpg,28 x 24S,5010507113528,869490,£0.99
"Raid Rapid Action Wasp, Mosquito & Fly Killer Aerosol Spray 300ml",https://www.deebee.co.uk/product/id/809090/barcode/5000204795370/raid-rapid-action-wasp-mosquito-fly-killer-aerosol-spray-300ml,https://www.dbstatic.co.uk/assets/products/small/500020/5000204795370.jpg,6 x 300ML,5000204795370,809090,£4.19
Co-op Long Burning 30 Fire Lighters,https://www.deebee.co.uk/product/id/799196/barcode/5000128794787/co-op-long-burning-30-fire-lighters,https://www.dbstatic.co.uk/assets/products/small/500012/5000128794787_T0.jpg,12 x 30S,5000128794787,799196,£4.69
Zip 30 All Purpose Firelighters,https://www.deebee.co.uk/product/id/857757/barcode/5065000499266/zip-30-all-purpose-firelighters,https://www.dbstatic.co.uk/assets/products/small/506500/5065000499266.jpg,16 x 30S,5065000499266,857757,£3.99
Raid Ant & Cockroach Insect Killer Aerosol Spray 300ml,https://www.deebee.co.uk/product/id/759563/barcode/5000204579376/raid-ant-cockroach-insect-killer-aerosol-spray-300ml,https://www.dbstatic.co.uk/assets/products/small/500020/5000204579376.jpg,6 x 330ML,5000204579376,759563,£4.19
Sanmax Ant & Insect Killer,https://www.deebee.co.uk/product/id/722932/barcode/5010508150591/sanmax-ant-insect-killer,https://www.dbstatic.co.uk/assets/products/small/501050/5010508150591.jpg,12 x 300ML,5010508150591,722932,£1.85
Local Living Firelighters PM1.19,https://www.deebee.co.uk/product/id/901318/barcode/5013668437724/local-living-firelighters-pm119,https://www.dbstatic.co.uk/assets/default/default_sm.jpg,24 x 14S,5013668437724,901318,£1.19
Eveready Led Bulb Gls B22 806lm Bay,https://www.deebee.co.uk/product/id/762014/barcode/5050028164036/eveready-led-bulb-gls-b22-806lm-bay,https://www.dbstatic.co.uk/assets/products/small/505002/5050028164036.jpg,5 x 60W,5050028164036,762014,£1.59
